1301,neha bhasin rocking performanceapart from the celebrated cricketers playback singer neha bhasin will also grace the show mountaineer twins tashi and nungshi malik join the funthe kapil sharma show will also host mountaineers tashi malik and nungshi malik the twins to have climbed the seven summits reach north and south poles and completed the three poles challenge and the adventurers grand slam
1302,it will also help apple meet the 30 local sourcing rule that would allow it to open its own stores in the country foxconn technology group is within weeks of starting trial production of the latest iphones in india as apple inc seeks to revive its fortunes in the country people familiar with the matter said the trial run of the iphone x range of devices would come before foxconn starts fullscale assembly at its factory outside the southern city of chennai the people said asking not to be identified as the plans are private wistron corp already produces older models such as the iphone 6s iphone se and iphone 7 at a plant in bangalore
1303,one of the aspirations that the indian government has stated is that they want 40 of the service provision around ai to be delivered by indian companies over the next few years india is investing hugely in data warehousing therefore we want to see some of the uk leading companies linking with leading indian companies to develop ai technology with a certain type of protocol for instance british telecom has a very large capability in developing ai and here in india infosys ltd too has a similar capability you can quite easily see both these companies working together on a specific project which would allow data to be easily available to allow ai to be created with regard to data sharing agreement between india and the uk a critical part would be the eu general data protection regulation gdpr and the indian data protection bill how would you achieve parity when gdpr is more advanced and more specific than the indian law ukibc urges the uk and indian governments to create a businessled data garage under the ukindia tech partnership this data garage would explore ai and associated technologies on a controlled opensource basis via sandbox protocols link to the proposed national centre for artificial intelligence and work closely with a network of centres of research excellence and their uk counterparts data agreement would be an enabler to a data garage in theory data garage will be like a virtual special economic zone
1304,congress has nominated jaiswal who has represented the seat thrice samajwadi party sp candidate shree ram kumar is also contesting the election from this seat the leather industry was once a key source of employment in kanpur and the neighbouring area of unnao but the bjpled state government ordered the closure of the tanneries in december the directive issued ahead of the kumbh mela was in line with the central government mission to clean ganga the tanneries were the main source of income each tannery employed 100150 people who have now been left without jobs the owners are looking to move to other states such as west bengal where the rules are not as stringent our machines have been shut for months now in such a situation we want a change in government who can help us said ashraf karim who runs a leather tanning workshop in the region the opposition parties are trying to make the most of the situation addressing a public meeting after her roadshow in kanpur badda chauraha congress general secretary for eastern uttar pradesh priyanka gandhi vadra highlighted the concerns of the people who lost their jobs after the tanneries were shut down
1305,elections to odisha 21 lok sabha and 147 assembly seats will be held simultaneously across the first four of the sevenphase polls biju janata dal bjd naveen patnaik is still the tallest leader but the bharatiya janata party bjp has made some inroads into the state mint brings you a snapshot of the electoral joust odisha literacy rate is 7287 as per census 2011 it has a high rural population of 833 and a sex ratio of 979 the number of odiyas in government and private sector jobs has risen though its 1754 million workers account for less than half of its population of 4197 million odisha has the thirdhighest population of scheduled tribes among indian states scheduled castes comprise 171 of the population there are 3184 million voters in the state odisha was a very backward state for long but under chief minister naveen patnaik it has made rapid progress in industrialization
1306,as part of the upcoming iphones apple plans on using modifiedpi magnetic particle inspection mpi material instead of using the liquid crystal polymer lcp material which was used in the antennas of iphones xs xs max and xr according to kuo the lcp limits the radio frequency rf performance of the handsets due to technology limitations and production issues cnet reported on sunday however kuo believes that the cupertino californiabased company could still use lcp as the primary material for 5g antennas in 2020 iphones
1307,espresso labs aims to redefine luxury through voice with its aipowered virtual concierge by building applications for smart speakers like google home and amazon alexa which can be used as a concierge in a hotel room guests can simply talk to the device in their native language and the device will understand translate and also automatically notify the staff says cofounder pallavi gupta her company is currently running pilots with hotels in the delhincr including hotel chains like hyatt regency and roseate house a luxury hotel on average gets more than 1000 guest requests per day and all these requests are noted logged and assigned manually explains gupta this error prone process results in hotel staff missing out on 6 of service requests daily leading to a negative guest experience espresso suite of applications include android desktop and ios apps and a complaint management software mintindiawire tech startupstech startups by womenanushka shettyplopwysajo aggarwalflyrobeinclovespresso labskalyani khonapallavi gupta
1308,i have nominated on thomas chazhikadan to justify the sentiments of my party workers they were against giving the seat to joseph he said the kcm is the third biggest ally of udf in kerala the joseph group was part of the left democratic front ldf as a separate faction until 2010 when it merged with kcm and allied to the congress mint had reported last week that the communists are also trying to woo joseph to return to ldf
1309,the congress ceded the mandya parliamentary seat to its alliance partner jds as part of its prepoll agreement bengaluru actorturnedpolitician sumalatha ambareesh on monday said she will contest the upcoming lok sabha elections as an independent candidate ending weeks of speculation on her choice of platform to contest from mandya about 100 kilometres from bengaluru accompanied by popular kannada stars and scores of fans sumalatha candidature puts her up against karnataka chief minister hd kumaraswamy whose son nikhil kumaraswamy has been named as the janata dal secularcongress coalition choice from mandya for the people of mandya and fans of ambareesh i have taken this decision to contest the upcoming elections on my own she said
1310,priyanka chopra and deepika padukone were a vision as the two bollywood divas strutted through the pink carpet of met gala 2019 while priyanka appeared with her husband nick jonas deepika just like the last couple of years made a solo appearance at the event keeping up with the theme camp notes on fashion for met gala 2019 peecee opted for an avantgarde dior gown chopard pendants and a dramatic crown
1311,the good thing is the viewfinder mirrors itself on both ends of the fold this means the subjects get to see themselves while the picture is being clicked i did not get a chance to receive or make calls with the smartphone i could not spot an earpiece in the device so it will be interesting to know how a user would have to hold it to take calls it also took me time to get used to the placement of the power button and the volume rockers since there are so many ways to hold the foldable phone you will end up finding the button in different places summing up the flexpai is a very crude and rudimentary rendition of the first generation of foldable smartphones samsung and huawei have both shown that the real potential of foldable smartphones can be unleashed only with proper software optimisation however the flexpai has somehow outlined a few things early adopters of the technology should look out for including button placement app optimisation seamless transition from one foldable form to the other and the durability of the display especially around the hinge area
1312,mumbai repo rate cut check inflation forecast lowered check growth forecast lowered check as monetary policies go thursday statement had all the elements that showed the reserve bank of india rbi wants to grab this interlude on inflation and will not hesitate to cut rates further to spur growth after all by their own forecast headline inflation is likely to remain below the 4 target for two consecutive years now the central bank knows this is the right time to give a hand to manufacturers by bringing down their cost of borrowing thus giving a boost to economic growth for this rbi has brought its repo rate down by 25 basis points and governor shaktikanta das said that banks need to do more to pass on these rate cuts the key reason for this could be that although the central bank has brought the price of money down it has done little to make its availability easy
1313,experiencing avengers withdrawal in the wake of endgame then consider classic comicbook stories featuring marvel mightiest heroes these tales  from the team earliest days to more recent times  are chockfull of superheroes and adversaries that you may not yet know the avengers were founded by stan lee and jack kirby in 1963 when antman the hulk iron man thor and the wasp battled the evil norse god loki this hardcover collected edition contains that story and the next nine issues of the original series as the team bounced from a close encounter with namor the submariner to the addition of captain america and the formation of the masters of evil in 2004 joe casey and scott kollins gave readers avengers earth mightiest heroes which took a closer look at this formative era by expanding on moments between adventures
1314,bollywood superstar salman khan has cautioned his fans that the posters of him hosting a charity show in bijnor are fake and he is not associated with the event in any capacity
1315,micom will hold several online events like play and win fun and furious and re 1 sale during the sale xiaomi on monday announced its annual mi fan festival 2019 the festival marks the anniversary of xiaomi and is set to host a series of incredible offers for its mi fans and customers across india starting from 4 april till 6 april the mi fan festival will be held across micom online partner platforms partners mi home mi store and partner offline stores
1316,it is diwali week and not everyone likes the sound of crackers so noisecancelling headphones might just be the answer mintindiawire noisecancelling headphonesheadphonesbest noisecancelling headphonessony headphonesbose headphones new delhi it is diwali week and not everyone likes the sound of crackers so noisecancelling headphones might just be the answer incidentally the best options in the market do not just excel in terms of noise cancellation they are among the best audio products you can buy so if you are an audiophile looking for good audio quality along with noise cancellation here are the top options
1317,developed by a londonbased startup teslasuit has been named a ces 2019 innovation awards honoree in virtual and augmented reality among other options there are the plexus vr gloves which work with existing vr platforms including oculus rift steamvr and microsoft mixed reality vr developed by san franciscobased plexus immersive corp the plexus vr glove is made of silicon fibre with haptic feedback built into every finger it can also track every single joint position of the finger to offer a realworldlike dexterity with objects in the virtual world priced at 240 it is available on the company website
1318,realme launched its 5th smartphone realme u1 in india today that will be sold exclusively on amazon from 5 december with prices starting from rs 11999 during the diwali festive season sales realme captured 9 market share in india smartphone market which was led by xiaomi 29 and samsung 19 launched just 6 months ago realme jumped to third spot in overall sales volume performance and also became the second largest in the online segment with 18 share mintindiawire realme smartphonesrealme mobile phone salerealme u1smartphone sales in indiaxiaomi phonessamsung smartphones
1319,the bug emerged on data privacy day when tim cook called for action and reform for vital privacy protections san francisco apple inc customers discovered a software bug on monday that let us people listen in on other users by way of the company facetime video chat service
1320,azor there is also the education factor here people can experience more products now we make them available through stores through competitions etc it is all starting to create an organic growth in the market krishnakumar i do not think affordability is an issue but what we have seen is that people ask more questions at stores now so we run financing schemes which makes it easier for people to afford these devices
1321,it is powered by qualcomm latest flagship chipset the snapdragon 855 the octacore chipset has four kryo 485 silver highefficiency cores operating at 18 ghz along with three highperformance kryo 485 gold operating at 242 ghz and another higherperformance kryo 485 gold core operating at 284 ghz it promises 47 performance gains compared to the snapdragon 845 soc the snapdragon 855 soc is paired with adreno 640 graphics unit which promises to provide great gaming and media consumption experience the mi 9 is a 5genabled smartphonequalcomm x50 modem is paired with the sd855 chipset in this smartphone it runs android pie 9 with xiaomi miui 10 running atop and is backed by a 3300mah battery with support for 27w turbo charging wired and 20w wireless charging
1322,daisy will disassemble and recycle select used iphones returned to best buy stores throughout the us and kpn retailers in the netherlands the company said in a statement ahead of earth day that falls on april 22 apple also announced the opening of its material recovery lab dedicated to discovering future recycling processes in austin texas the lab will work with apple engineering teams as well as academia to address and propose solutions to today industry recycling challenges advanced recycling must become an important part of the electronics supply chain and apple is pioneering a new path to help push our industry forward said lisa jackson apple vice president of environment policy and social initiatives
1323,samsung will also put on display the galaxy tab s5e a tablet with a 105inch amoled display with a resolution of 2560x1600 the mobile world congress mwc 2019 is all set to be kicked off on 25 february in barcelona the tech tradeshow will go on till 28 february and will showcase what tech companies around the world have to offer in 2019  be it 5g or foldable smartphones although the event is still a day away samsung has already announced what would be available at its booth at the fira de barcelona
1324,the big marvel cinematic universe movie avengers endgame has crossed the rs 150 crore mark in a jiffy after thanos wiped out half of all life in the universe including some major superheroes the remaining superheroes regroup to take the fight to him and bring back their comrades
1325,as part of a signed deal huawei would develop the noncore parts like antennas and other network components for the uk 5g infrastructure the verge reported on tuesday however several politicians in the country criticised the decision fearing that huawei alleged ties to the chinese government could expose british people companies and government agencies to cyber attacks and hacking cases for which the chinese government is infamously known for after several cases of cyber attacks on tech majors government organisations and multinational organisations in the us president donald trump has been trying to pressure allies to refrain from using huawei equipment
1326,the asus zenfone max m2 will go on sale for the first time today in india the phone made its way to india last week and shared the stage with the zenfone max pro m2 the smartphone is more affordable than the latter but retains some physical and internal similarities like 626inch lcd display dual rear camera and the large battery the smartphone will go on sale at 12 pm today ie 20 december exclusively via flipkart the smartphone will be available at  9999 for the base variant with 3gb ram and 32gb rom the higher variant of the zenfone max m2 with 4gb ram and 64gb rom is priced at  11999 offers include  750 discount on hdfc debit and credit cards no cost emi and discounts on flipkart complete mobile protection programme
1327,sterling and wilson promoters including chairman khurshed yazdi daruvala will sell shares in the ipo pradeep gaurmint shapoorji pallonji expects to raise 1 billion in the sterlin wilson ipo by bringing in outside investors sterling wilson is among the world largest solar epc companies providing pureplay endtoend solutions mumbai shapoorji pallonji group solar power business sterling and wilson solar ltd on tuesday filed the draft prospectus for its initial public offering ipo which will see promoters sell shares worth around 4500 crore
1328,a mint analysis of the nfhs data shows that households with internet access are concentrated in the prosperous north indian belt spanning punjab haryana himachal pradesh chandigarh and delhi jammu and kashmir mizoram and nagaland also reported high internet access but the sample sizes for these states are relatively small the nfhs surveyed more than 600000 households across the country in 201516 it is a rich source of data on household ownership of assets and amenities though the database is primarily used to assess health outcomes the telecom regulator provides some disaggregated data on internet connectivity for more recent years but that data is skewed because of multiple internet connections in the same household the nfhs data are thus the latest estimates of actual internet penetration from an official and largescale nationally representative survey a disaggregated districtlevel analysis shows that in 123 of the 640 districts from where data was collected at least onefifth of the population had household access to internet in 50 districts at least onethird of the population had household access to internet it is in these districts that the internet battle for hearts and minds will be the fiercest all estimates have been weighted by the number of individuals in a household to account for the differences in household sizes across income classes
1329,during the rally sunday mayawati said the congress was busy dividing the votes and cautioned the gathering to guard against any such attempt in western up where people of all communities livein saharanpur bareilly where there is a huge muslim populationi want to tell the muslim communitydon't divide your votesgive it to the bsp sp and rld alliance she had said
1330,after apple announced the prices of its latest devices it was clear that not only does it want to drop your jaw with its innovations but also with its pricing the ipad pro starts at  71900 for the base 11inch model while the wifi  cellular model is priced at  85900 the 129inch model starts at  89900 while the topoftheline variant has a price tag of  103900
1331,digital payments platform phonepe launched a special keyboard on tuesday that will allow users to transact conveniently and securely with just a click anytime and anywhere while using their android phone the phonepe keyboard will allow users to send and request money check their account balance and invite friends and family to explore the phonepe platform across all apps and use cases on any phone where a keyboard is required the upipowered phonepe keyboard integrates seamless money transfers while offering the full functionality of a keyboard
1332,intel and samsung have supported the ftc in friendofthecourt filings arguing qualcomm defense is outdated since its years of dominance through innovation and hard work have been replaced with monopolistic practices those practices suppress competition and harm consumers intel said in a may 2017 filing the ftc case and apple rapid followup caused a selloff in qualcomm stock on concern that its ability to charge for patents was under threat that in turn led to a hostile takeover bid by broadcom inc that was thwarted by the us government on national security grounds a key issue in the ftc case is how qualcomm gets paid for licensing its technology the company owns the invention by which multiple data streams can use the same set of radio frequencies none of its opponents deny that qualcomm came up with innovative technology that is key to industry standards they challenge the extent to which qualcomm uses its patents on those inventions to extract fees currently the company gets paid a percentage of the total selling price of each phone sold even amid non payments and disputes that revenue totaled 52 billion in its most recent financial year qualcomm adversaries claim that is unfair because there is so much other technology that makes a phone attractive and useful to consumers that comes from elsewhere they argue the company should set fees based on the price of the component that uses its technology that is a drop to the low tens of dollars from a basis in the hundreds of dollars the way qualcomm sees it without its technology smartphones would not be able to access the internet  an iphone would be an expensive ipod
1333,andrew garfield says post the critical and commercial debacle of the amazing spiderman 2 he made it a priority to maintain distance from comic bookbased films the followup failure made sony put a stop to a liveaction spiderman movie universe and led the studio to partner with disney
1334,both mittal and bansal have plans to eventually monetize the platforms they say the data from the platform can be valuable to researchers publishers and media according to mittal such apps can eventually compete with services such as cvoter that usually provide electionrelated information to media and other organizations as the user feedback here is public it is more transparent mittal says neta is also working on technology to enrol people onto the voter list through the app besides involving users in the political conversation civic technology apps are also helping get citizens feedback into policymaking civisvote a nonprofit organization works with government officials and legislators to get user insights for consultation papers and policy decisions hardly a year old civis also functions through a web platform but plans to launch an app soon the platform founder antaraa vasudev says they plan to focus on policy and consultations instead of elections and politicians however civis does not allow conversation between users while you can see your own responses you cannot see what others are saying this has been done to avoid herd mentality
1335,foldable screens will accelerate the convergence between smartphones tablets and laptops progressively unleashing a new form factor according to paul miller senior analyst at forrester early experiments in augmented and virtual reality have matured and we will see tangible proof points of real value at the mwc endless pilots and proofs of concept in iot are also maturing reaching beyond the operational teams where they began into the mainstream business where they simplify existing processes and open the door to new servicebased business models he added
1336,we aim at delivering search results that are faithful to the query and completely unfazed and incorruptible by promoted or sponsored data he says with aarzoo the search happens in real time and as the information is not filtered the user will get unfiltered results without any bias besides sujan will offer companies a dashboard for  1 per user per month which will give them unfiltered search results data he plans to launch the search engine on 15 august 2019 and says his key customers will include procurement companies who will be able to get pinpointed data about any item without any bias
1337,jio phone gift card which was introduced in october extends the benefits of the jio phone monsoon hungama offer in the form of a rs1095 gift card this basically means you can exchange an old phone for a jio phone with a refundable deposit of rs501 and then with the remaining money rs594 you will get 6 months of unlimited voice calls and data and a complimentary data voucher worth rs10 reliance jiojio diwali dhamaka offerjio 100 cashbackjio cashbackreliance digitalreliance digital vouchermyjiors 1699 plan jiors 149 plan jio
1338,it further read on knowing that there is already a movie scheduled for a release on that date we did everything in our purview to ensure the other parties that there will be no mud slinging and it will be a dignified release so all brickbats directed to me pls i am my own person mental hai kya was initially scheduled to release on march 29 but was later postponed to june 21
1339,the company now has only a minimal presence in the country offering only taxi and licensedhire vehicle services kakaotalk is used by more than 80 of south koreans and in recent months tens of thousands of taxi drivers have held mass rallies in seoul to condemn its upcoming carpooling service uberkakao talksouth koreasouth korea driver strikekorea driver strikeride sharingcab servicetaxi service
1340,plop is the brainchild of anushka shetty who is trying to carve a new entertainment category of digital storytelling what inspired shetty to explore story telling was that people spend a lot of time on social media and texting apps this is when we thought that people are very comfortable texting and consuming large amounts of content via messenger and other chatting apps so can we tell amazing stories in the form of chat messages thus plop started in early 2018 along with cofounder vineet shetty we currently use many of the mobile phones native features like vibration and backlights to add special effects to the stories and we are experimenting with virtual reality to make the stories come alive say shetty a majority of plop users come from developed countries like the us japan and new zealand wysa an aibased emotionally intelligent bot aims to help people learn skills to build emotional resilience developed by touchkin the aibased virtual coach responds to emotions you express and uses evidencebased cognitivebehavioural techniques cbt meditation breathing and yoga to help you build mental resilience skills and feel better wysa also tracks your sleep and activity wysa is an attempt to scale mental health support using ai people are more comfortable talking anonymously to an ai bot about their issues available 24x7 wysa does not judge or give opinions it just asks the right questions to guide you through selfhelp techniques says jo aggarwal cofounder wysa
1341,whatsapp is also working on the biometric authentication feature for its android version the feature was introduced to iphone users in february and it allows unlocking of the app by using face id and touch id whatsapp also gives users options to automatically lock whatsapp after 1 minute 10 minutes 30 minutes or immediately if whatsapp does not recognise the fingerprint and there are too many failed attempts whatsapp will be locked for a few minutes
1342,amazon is not the only company that periodically gets caught up in cases of private records mistakenly made public facebook shared this kind of information freely with thirdparty developers for years before cracking down more recently researchers at upguard a cybersecurity firm found troves of user information hiding in plain sight inadvertently posted publicly on amazoncom incs cloud computing servers the discovery shows that a year after the cambridge analytica scandal exposed how unsecure and widely disseminated facebook users information is online companies that control that information at every step still have not done enough to seal up private data in one instance mexico citybased digital platform cultura colectiva openly stored 540 million records on facebook users including identification numbers comments reactions and account names the records were accessible and downloadable for anyone who could find them online that database was closed on wednesday after bloomberg alerted facebook to the problem and facebook contacted amazon facebook shares pared their gains after the bloomberg news report another database for a longdefunct app called at the pool listed names passwords and email addresses for 22000 people upguard does not know how long they were exposed as the database became inaccessible while the company was looking into it
1343,not just the audience but even tollywood celebrities are heaping praise on the film that opened to positive reviews actor shraddha srinath shared a few photos on twitter and wrote celebrating last night with the heroes of jersey
1344,a double whammy of muted consumption demand and delayed capex revival is weighing on economic growth vipul sharmamint while rbi agrees there is a slowdown in economic activity it believes there are upside risks to the indian economy as well given the risks to inflation from rising crude oil prices and fears of a belowpar monsoon rbi may not change its stance in a hurry
1345,iphone 7 runs ios 12 is waterresistant and houses a 12mp camera retina hd display great battery life and stereo speakers apple has already begun reducing the price of iphone in china and may follow the same in india where iphone is considered expensive according to a report in caixin on monday apple has cut prices for several of its products including iphones
1346,in january 43 per cent of the app new users were from india compared to just 95 percent in january of 2018 said sensor tower founder oliver yeh in a recent blog post in fact 25 per cent of tiktok downloads to date have come from india for an estimated total of 250 million there the app enables its users to shoot short videos and share it with others
1347,german factories german industrial orders fell by 42 their sharpest rate in more than two years in february hit by a slump in foreign demand trade talks uschina trade talks made good headway last week and the two sides aim to bridge differences during talks that could extend beyond three days this week white house economic adviser larry kudlow said las bambas a peruvian judge ordered three years of jail time for three lawyers representing indigenous villagers who have blockaded shipments from a massive copper mine worsening the dispute
1348,a film adaptation of frederick douglass prophet of freedom the pulitzer prizewinning biography by david w an adaptation of a new york times series called overlooked about people whose deaths were previously not reported by the newspaper listen to your vegetables  eat your parents a halfhour series for preschoolers that will take young children and their families around the globe on an adventure that tells us the story of our food
1349,season 2 gaitonde track will be helmed by anurag kashyap while neeraj ghaywan will direct sartaj story based on vikram chandra book of the same name the second season of sacred games will premiere later this year
1350,the company says that even though these controls are virtual the interactions feel physical and responsive as feedback is generated by the haptic sensation of fingers touching google says the virtual tools can approximate the precision of natural human hand motion and the sensor can be embedded in wearables phones computers and vehicles in march google asked the fcc to allow its shortrange interactive motion sensing soli radar to operate in the 57 to 64ghz frequency band at power levels consistent with european telecommunications standards institute standards facebook inc raised concerns with the fcc that the soli sensors operating in the spectrum band at higher power levels might have issues coexisting with other technologies after discussions google and facebook jointly told the fcc in september that they agreed the sensors could operate at higher than currently allowed power levels without interference but at lower levels than previously proposed by google
1351,instagram added notifications feature in 2016 and later in 2017 added explore and some other features for web users with a 1billion userbase worldwide the app still does not allow web users to post stories from the desktop rolling out a web version of direct could prove to be a fullfledged sms alternative rather than just a tackedon feature for discussing the photo and video app content the report said
1352,whatsapp is also working on a muchawaited dark mode that will provide a dark background to the traditional whatsapp interface the swipe to right feature will allow users to instantly reply to messages simply by swiping right on them after they appear on top of the notification bar
1353,while the world is waiting for the movie to hit the screens here is how the exhibition chains in mumbai are preparing for this event film mumbai has special plans for the film as most cinema chains are working to provide the best audience experience com spoke to representatives from pvr inox and carnival cinemas as they have avengers endgame shows running round the clock in many locations in mumbai
1354,jacqueline fernandez who is from sri lanka wrote extremely sad at the news of bombings in sri lanka this has to stop also read  sri lanka bomb blasts live updates eighth explosion hits colombo over 160 deadsidharth malhotra wrote my heartfelt condolences  prayers are with the families affected in srilanka
1355,the month of may will conclude with the release of raj kumar gupta helmed espionage thriller india most wanted on may 24 the short teaser of the film showed arjun preparing to avenge 52 blasts in india between 2007 and 2013 with his four companions
1356,rao one of the biggest proponents of a nonbjp noncongress front has indicated that he would probably join the modiled national democratic alliance such an alliance risks alienating and losing the support of asaduddin owaisi led all india majiliseittehadul muslimeen which influences minority votes in hyderabad and other parts of the state with the bifurcation of telangana and andhra pradesh in 2014 the congress had expected to retain power in the former state in 2014 when assembly and lok sabha elections were held simultaneously in the two telugu states however the polls witnessed the rise of the trs while the n chandrababu naiduled telugu desam party won in andhra pradesh the congress won 21 assembly and two lok sabha seats in 2014 but was completely wiped out in ap failing to win even a single seat in either the lok sabha or the assembly and getting less than 5 of the votes the loss was mainly attributed to the congress being blamed for dividing the state by citizens five years later the scenario has become worse for the tdp in andhra pradesh with the rise of the ysrcp hit with antiincumbency naidu political future is perhaps at stake as he is also leading the antibjp coalition with the congress at the national level tdp leaders who did not want to be quoted said that the andhra pradesh chief minister aims to play a significant role if the congress wins the general elections
1357,the state office of the ec said a staggering 13541 crore in cash has been seized in tamil nadu since the poll announcement
1358,the choreographeractordirector has amped up the formula used by him through the kanchana series since it began in 2007 also read  tn 2 result 2019 declared how to check result plus two result online and via smsvellaipookalthis film marks the comeback of seasoned comedian vivekh in the lead role the film is set in the united states and is the story of a retired tamil nadu cop who is drawn into a case of serial kidnappings
1359,arun jaitley said these promises are not for future as the government has fulfilled them in its five year term the poor the middle class and the neomiddle class will be at the centre of the bjp electioneering new delhi senior bjp leader arun jaitley sunday launched the party campaign themes for the lok sabha polls and asserted that the choice for people in the elections will be between the cohesive and tested government of prime minister narendra modi and chaos and mahamilawat offered by the opposition taking a swipe at the opposition he said people have to decide between a government led by one captain or a team of 11 players and that of 40 captains
1360,she pulls off some sensuous dance moves with grace as the audience enjoys the thumping beats of the song after the film release leone shared a video on instagram where her fans were seen dancing and rooting for her in front of the screens in the theaters
1361,according to the new list of regulations released by the dgca drones can be flown only during daylight an exception can be made for micro drones flying upto 200 feet above the ground in welllit conditions dgca has for the first time released a set of rules regulating the fly of all drones for civil use in india here is a list of all do and don'ts which you need to keep in mind before flying drones mintindiawire drone indiadrone dgcadrone lawsdrone permissiondrone policydrone regulationsdrone rules before you start flying drones as a hobby for fun or to get aerial photographs you need to understand the set of new regulations which will be in place from december 1 the directorate general of civil aviation dgca has released a lengthy 37pagelong set of rules for flying drones in india indian air force will monitor all drone movements in the country in coordination with airports authority of india while the dgca will have the power to suspend any permit given to you to fly drones in case of violation of regulations violators can also attract police action in case any applicable ipc section is violated
1362,san franciscobased fitbit said the versa lite smartwatch will cost 160 about 11000 down from 200 for the full version while still tracking workouts and heart rate it will lack some features such as the ability to store music directly on the watch in 2018 fitbit sold 55 million smartwatches behind the biggest seller apple inc 225 million units but just ahead of samsung 53 million units according to data firm strategy analytics indeed rivalry for a greater share of the market has heated up as apple and samsung have added features for health tracking fitbit core focus the apple watch included an electrocardiogram feature last year and samsung this year added a blood pressure sensor to its galaxy active watch
1363,this means vivo v15 pro popup camera design and display might have to make up for the compromises made in the performance department vivo v15 pro launch event will commence at 12 pm in new delhi you can watch its live stream on vivo india facebook and youtube handles you can also follow updates of the event on the chinese smartphone maker twitter page the embedded link below will also let you view the launch
1364,in my view it is an achievement if the audience connects to the protagonist emotions and travels with himher throughout the film they have everything sorted  from what should happen in the first 10 minutes to what should happen in the next half an hour of a film of course we have had directors such as k vishwanath and dasari narayana rao and others who have followed the same pattern but you do not learn until you work under them was there a reason behind choosing nani as arjunnani is a terrific actor and i had the confidence that he is one such actor who would give a shot to an outofthebox character and story
1365,apple says the faulty adapters that are now wearing off were found to have been shipped along with mac and certain ios devices between 2003 and 2010 and were also included in the apple world travel adapter kit apple for now the programme covers wall plug adapters that were designed for use in hong kong singapore and the uk san francisco apple has announced a voluntary recall and exchange programme for wall plug adapters allowing users to exchange their possibly affected adapters with new ones
1366,the extended reach of the ban might affect the legal analysis of whether this is an overly broad measure to address a perceived security risk said robert d williams a senior research scholar and lecturer in law and the executive director of the paul tsai china center at yale law school this is a very steep hill for huawei to climb williams said the question is whether the law is punitive or preventative  was congress trying to punish the company or prevent a risk the government does not have to demonstrate that this is the most narrowly tailored solution it could have chosen and courts generally speaking are deferential to congress and the president on matters of national security american officials have long been concerned about the risk of using huawei equipment a 2012 report by the house intelligence committee urged us businesses to avoid the chinese company products and called for blocking all mergers and acquisitions involving them in january after unveiling indictments against huawei and its chief financial officer fbi director christopher wray outlined the potential risk of growing too dependent upon foreign technology these cases make clear that as a country we have to carefully consider the risks that companies like huawei pose if we are going to allow them into our telecommunications infrastructure wray said that kind of access could give a foreign government the capacity to maliciously modify or steal information to conduct undetected espionage or to exert pressure or control
1367,launched in 2015 digilocker is changing the way people carry their personal id proofs be it at the airport or on the road graphic mint while the digilocker app has made to carry aadhaar driving licences cbse certificates and pan card the app user experience has been wanting in several areas mintindiawire digilockerdigilocker appdigilocker benefitsaadhaardriving licencepan cardsoft copiespersonal id proofdigilocker airportdigilocker cbsedigilocker uidigital india new delhi kashyap patel a suratbased engineer at hazira lng pvt ltd was travelling from mumbai to surat by train early this month when he was asked to produce an identity card for ticket verification he realized he was not carrying a physical id proof but that did not faze him he simply flashed his smartphone displaying one of the identity documents issued to him from his digilocker account launched in july 2015 and available on android ios and web digilocker is changing the way people are carrying important documents and certificates issued to them by government agencies patel for instance is just one of the over 17 million registered users in india for the digilocker service according to the government website
1368,the new show will premiere on bbc one in the uk and on netflix outside of the ukireland and china where the service is not available gatiss and moffat will also serve as executive producers on the project alongside sue vertue for hartswood films and ben irving for bbc
1369,all four phones run android oreo 81 with different uis the note 6 pro runs miui 10 while the vivo y95 runs funtouch os 45 the realme u1 and oppo a7 both run coloros 52 there is no word out on android pie updates to any of these devices as of now the redmi note 6 pro sports a dual camera setup at the back consisting of a 12mp primary sensor and 5mp secondary sensor with f19 aperture the front of the phone also has a dual camera setup comprising 20mp primary and 2mp secondary sensors the oppo a7 realme u1 and vivo y95 have 13mp2mp dual rear camera setup at the back with f22 aperture and pdaf the front cameras of these phones are different thoughthe oppo a7 has a 16mp selfie camera while the vivo y95 has a 20mp clicker the realme u1 has a 25mp sony imx 576 sensor which is capable of backlight correction thanks to the ai capabilities provided by its chipset mintindiawire realme u1redmi note 6 prorealme u1 comparisonoppo a7vivo y95realme mobilesoppovivoxiaomiredmiamazonflipkart
1370,the joyful faces on stage brought the wellheeled room  including lea michele caitlyn jenner and maria shriver  to their feet with applause alicia keys on hand to introduce winfrey as the recipient of the first empowerment in entertainment award took the stage right after by the time oprah made her way to the stage to accept the award henceforth to be called the oprah winfrey empowerment in entertainment award her eyes were dry and she was ready to rock the room with an inspiring speech in which she looked back at her own history of fighting for equal pay for herself and then others
